판매 구분,Brand,Corporation,Channel,Order Type,Reference No,Tracking No,Order No,Order Date,Order Time,Status,Claim Reason,SKU Code,Product Name,SAP Code,SAP Name,Product Category,Pre Order,88Code,결제 방식,통화,QTY,Price,Subtotal,Discount Price,Tax,Total Price,Recipient Country,Recipient City,Recipient Address,Recipient Name,Orderer Email,Orderer Phone,Collected Date,Collected Time,Canceled Date,Canceled Time,Picking Requested Date,Picking Requested Time,Shipped Date,Shipped Time,Delivered Date,Delivered Time,Pickup Requested Date,Pickup Requested Time,Refunded Date,Refunded Time
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT796590251770503414,,NF26010504ZBG0ME0L,2026-01-05,03:27 PM (KST),PICKUP_ONGOING,Product-Size,B00000147,번들 테스트 2,17000016,체스 나이프,,X,,KAKAO_PAY,KRW,-1,-19000.0,52000.0,0,4727.0,-19000.0,KR,"성동구, 서울특별시 옥수동","04739 서울특별시 성동구 독서당로40길 25 (옥수동, 옥수현대아파트), 107동 302호",이준후,gmpm1team@gmail.com,01046097601,2026-01-05,03:27 PM (KST),2026-01-07,01:05 PM (KST),,,,,,,2026-01-07,01:05 PM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT796590251770503414,,NF26010504ZBG0ME0L,2026-01-05,03:27 PM (KST),PICKUP_ONGOING,Product-Size,B00000147,번들 테스트 2,17000060,QA_test 1 ,,X,,KAKAO_PAY,KRW,-1,-33000.0,52000.0,0,4727.0,-33000.0,KR,"성동구, 서울특별시 옥수동","04739 서울특별시 성동구 독서당로40길 25 (옥수동, 옥수현대아파트), 107동 302호",이준후,gmpm1team@gmail.com,01046097601,2026-01-05,03:27 PM (KST),2026-01-07,01:05 PM (KST),,,,,,,2026-01-07,01:05 PM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801242686562137248,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,Product-Size,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-20,09:12 AM (KST),,,,,,,2026-01-20,09:12 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801242858356635517,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,Product-Design,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-20,09:13 AM (KST),,,,,,,2026-01-20,09:13 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801242941122836831,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,Product-Material,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-20,09:13 AM (KST),,,,,,,2026-01-20,09:13 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801242978066266750,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,Policy Violation,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-20,09:13 AM (KST),,,,,,,2026-01-20,09:13 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801243091027262591,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,Refused Delivery,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-20,09:13 AM (KST),,,,,,,2026-01-20,09:13 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801243288650284670,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,Product-Defect,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-20,09:14 AM (KST),,,,,,,2026-01-20,09:14 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801243404866056500,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,Delivery-Delay,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-20,09:15 AM (KST),,,,,,,2026-01-20,09:15 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801243540417574014,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,Incorrect Amount,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-20,09:15 AM (KST),,,,,,,2026-01-20,09:15 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801243595887245053,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,Wrong Shipment,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-20,09:15 AM (KST),,,,,,,2026-01-20,09:15 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801243701348825235,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,Others (Seller’s fault): 111,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-20,09:16 AM (KST),,,,,,,2026-01-20,09:16 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801243789517290465,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,Others (Customer’s fault): gdgd,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-20,09:16 AM (KST),,,,,,,2026-01-20,09:16 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801990946498773226,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),PICKUP_ONGOING,Product-Size,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-22,10:45 AM (KST),,,,,,,2026-01-22,10:45 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801991026551259899,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),PICKUP_ONGOING,Product-Design,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-22,10:46 AM (KST),,,,,,,2026-01-22,10:46 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801991088295609435,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),PICKUP_ONGOING,Product-Material,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-22,10:46 AM (KST),,,,,,,2026-01-22,10:46 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801991190661793278,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),PICKUP_ONGOING,Policy Violation,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-22,10:46 AM (KST),,,,,,,2026-01-22,10:46 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801991277827819488,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),PICKUP_ONGOING,Refused Delivery,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-22,10:47 AM (KST),,,,,,,2026-01-22,10:47 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801991547328629186,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),PICKUP_ONGOING,Product-Defect,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-22,10:48 AM (KST),,,,,,,2026-01-22,10:48 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801991674382486508,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),PICKUP_ONGOING,Delivery-Delay,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-22,10:48 AM (KST),,,,,,,2026-01-22,10:48 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801991715880930488,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),PICKUP_ONGOING,Incorrect Amount,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-22,10:48 AM (KST),,,,,,,2026-01-22,10:48 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801991751788367267,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,Wrong Shipment,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-22,10:48 AM (KST),,,,,,,2026-01-22,10:48 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801991894566670324,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,"Others (Seller’s fault): 판매자 오배송이지만, 가격도 잘못 올려서 반품해야함 ",S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-22,10:49 AM (KST),,,,,,,2026-01-22,10:49 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801992122250265210,,NF260119069IA11X8T,2026-01-19,05:07 PM (KST),CANCELED,Others (Customer’s fault): 진상 고객입니다... 도저히 손을 쓸 방법이 없어요... 가나다라마바사가나다라마바사가나다라마바사가나다라마바사가나다라마바사가나다라마바사가나다라마바사가나다라마바사가나다라마바사,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-6,-11000.0,176000.0,0,16000.0,-66000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-19,05:07 PM (KST),2026-01-22,10:50 AM (KST),,,,,,,2026-01-22,10:50 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801994413221055931,,NF26012201A7S0EYZ6,2026-01-22,10:40 AM (KST),CANCELED,OTHERS,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최지원지원,show1515@naver.com,01084134149,2026-01-22,10:40 AM (KST),2026-01-22,10:59 AM (KST),,,,,,,2026-01-22,10:59 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801994479432339037,,NF26012201A7S0EYZ6,2026-01-22,10:40 AM (KST),CANCELED,PRODUCT_SHIPPING,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최지원지원,show1515@naver.com,01084134149,2026-01-22,10:40 AM (KST),2026-01-22,10:59 AM (KST),,,,,,,2026-01-22,10:59 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801994583669182201,,NF26012201A7S0EYZ6,2026-01-22,10:40 AM (KST),CANCELED,PRODUCT_DELAY,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최지원지원,show1515@naver.com,01084134149,2026-01-22,10:40 AM (KST),2026-01-22,11:00 AM (KST),,,,,,,2026-01-22,11:00 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801994666129198911,,NF26012201A7S0EYZ6,2026-01-22,10:40 AM (KST),CANCELED,PRODUCT_DEFECT,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최지원지원,show1515@naver.com,01084134149,2026-01-22,10:40 AM (KST),2026-01-22,11:00 AM (KST),,,,,,,2026-01-22,11:00 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801994739051368410,,NF26012201A7S0EYZ6,2026-01-22,10:40 AM (KST),CANCELED,PRODUCT_DESIGN,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-12,-11000.0,176000.0,0,16000.0,-132000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최지원지원,show1515@naver.com,01084134149,2026-01-22,10:40 AM (KST),2026-01-22,11:00 AM (KST),,,,,,,2026-01-22,11:00 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801994882966323415,,NF26012201A7S0EYZ6,2026-01-22,10:40 AM (KST),CANCELED,PRODUCT_SIZE,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최지원지원,show1515@naver.com,01084134149,2026-01-22,10:40 AM (KST),2026-01-22,11:01 AM (KST),,,,,,,2026-01-22,11:01 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801994999442145753,,NF26012201A7S0EYZ6,2026-01-22,10:40 AM (KST),CANCELED,PRODUCT_DESIGN,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최지원지원,show1515@naver.com,01084134149,2026-01-22,10:40 AM (KST),2026-01-22,11:01 AM (KST),,,,,,,2026-01-22,11:01 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT801995345728078709,,NF26012201A7S0EYZ6,2026-01-22,10:40 AM (KST),CANCELED,OTHERS,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최지원지원,show1515@naver.com,01084134149,2026-01-22,10:40 AM (KST),2026-01-22,11:03 AM (KST),,,,,,,2026-01-22,11:03 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT802031944426724528,,NF26012201A7S0EYZ6,2026-01-22,10:40 AM (KST),CANCELED,PRODUCT_DELAY,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최지원지원,show1515@naver.com,01084134149,2026-01-22,10:40 AM (KST),2026-01-22,01:28 PM (KST),,,,,,,2026-01-22,01:28 PM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT802032020331044023,,NF26012201A7S0EYZ6,2026-01-22,10:40 AM (KST),CANCELED,PRODUCT_DELAY,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,176000.0,0,16000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최지원지원,show1515@naver.com,01084134149,2026-01-22,10:40 AM (KST),2026-01-22,01:28 PM (KST),,,,,,,2026-01-22,01:28 PM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT802032211335450871,,NF26012201A7S0EYZ6,2026-01-22,10:40 AM (KST),REFUNDED,PRODUCT_DELAY,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-16,-11000.0,176000.0,0,16000.0,-176000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최지원지원,show1515@naver.com,01084134149,2026-01-22,10:40 AM (KST),2026-01-22,01:29 PM (KST),,,,,,,2026-01-22,01:29 PM (KST),2026-01-22,01:34 PM (KST)
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT802344828634719960,,NF26012205RCS0WXMH,2026-01-22,04:28 PM (KST),CANCELED,PRODUCT_SIZE,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,121000.0,0,11000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-22,04:28 PM (KST),2026-01-23,10:11 AM (KST),,,,,,,2026-01-23,10:11 AM (KST),,
RETURN,NUFLAAT,KR,NUF_Official_KR,NORMAL,RT802345112555546490,,NF26012205RCS0WXMH,2026-01-22,04:28 PM (KST),CANCELED,PRODUCT_DESIGN,S17000010,체스 디저트 포크,17000010,체스 디저트 포크,CUTLERY,X,8809907775385,KAKAO_PAY,KRW,-1,-11000.0,121000.0,0,11000.0,-11000.0,KR,"마포구, 서울특별시 서교동","04047 서울특별시 마포구 어울마당로5길 41 (서교동), 1",최ㅋㅌㅊㅋㅌㅊㅋㅌㅊㅋㅌㅊkgkfldmaansnsn지원ㅁㄴㅇㅁㄴㅇㅁㄴㅇㅁㄴㅇㅗ얼루르르,show1515@naver.com,01084134149,2026-01-22,04:28 PM (KST),2026-01-23,10:13 AM (KST),,,,,,,2026-01-23,10:13 AM (KST),,
